symbol,price_date,open_price,high_price,low_price,close_price,volume
AMZN,2022-09-12,134.1,136.49,134.0,136.45,53826900
AAPL,2022-09-13,156.8358,157.4635,150.4309,150.8919,122656600
AMZN,2022-09-13,131.01,131.4,126.27,126.82,72694000
GOOGL,2022-09-13,106.8525,107.3481,103.1751,103.4031,38172900
MSFT,2022-09-13,250.9678,252.4804,243.9384,244.3262,33353300
GOOGL,2022-09-14,103.6509,104.3547,102.7489,104.0771,26395100
MSFT,2022-09-14,245.8193,246.4981,242.261,244.5492,23913000
AAPL,2022-09-14,151.8237,154.0895,150.6663,152.3337,87965400
AMZN,2022-09-14,127.36,128.84,126.33,128.55,45316800
AAPL,2022-09-15,151.6864,152.2651,148.4791,149.4501,90481100
AMZN,2022-09-15,127.38,130.37,125.5,126.28,52887200
GOOGL,2022-09-15,103.1156,104.3447,101.4504,102.0055,34188300
MSFT,2022-09-15,242.1737,243.7541,236.5986,237.9172,31530900
GOOGL,2022-09-16,101.1729,102.2235,100.0528,101.8965,42797200
MSFT,2022-09-16,236.8313,237.8397,234.6982,237.2967,39791800
AAPL,2022-09-16,148.3123,148.4496,145.5267,147.8121,162278800
AMZN,2022-09-16,122.78,123.87,120.7,123.53,115667800
AAPL,2022-09-19,146.4487,151.5981,146.2428,151.5197,81474200
AMZN,2022-09-19,122.16,124.71,121.8,124.66,47279700
GOOGL,2022-09-19,100.8557,102.4218,100.6575,102.1641,23036800
MSFT,2022-09-19,235.0957,237.6845,233.525,237.0834,26826900
GOOGL,2022-09-20,101.1828,101.4702,99.6365,100.2511,26517100
MSFT,2022-09-20,234.7079,236.1041,232.3518,235.0763,26660300
AAPL,2022-09-20,150.4603,155.0506,150.1465,153.8932,107689800
AMZN,2022-09-20,123.35,124.4,121.14,122.19,47698400
AAPL,2022-09-21,154.3249,155.698,150.6565,150.7742,101696800
AMZN,2022-09-21,122.49,123.76,118.45,118.54,58498900
GOOGL,2022-09-21,100.7764,101.9758,98.3975,98.4074,31487300
MSFT,2022-09-21,236.841,240.1279,231.6343,231.6828,28625600
GOOGL,2022-09-22,97.9514,100.3502,97.9217,99.2598,34298600
MSFT,2022-09-22,230.6356,236.4435,230.3448,233.651,31061200
AAPL,2022-09-22,149.4599,151.5098,148.0181,149.813,86652500
AMZN,2022-09-22,117.08,118.79,116.26,117.31,55229200
AAPL,2022-09-23,148.2927,148.5673,145.7131,147.5473,96029900
AMZN,2022-09-23,116.0,116.05,112.06,113.78,65126700
GOOGL,2022-09-23,98.7543,98.7841,96.6133,97.8721,31625400
MSFT,2022-09-23,232.2548,233.7965,228.0468,230.6841,34176000
GOOGL,2022-09-26,97.2378,99.0021,96.9404,97.3072,27072700
MSFT,2022-09-26,229.8406,234.1068,229.6951,230.2284,27694200
AAPL,2022-09-26,146.792,150.8233,146.7724,147.8807,93339400
AMZN,2022-09-26,113.3,117.34,113.13,115.15,62723300
AAPL,2022-09-27,149.813,151.7551,147.0765,148.8518,84442700
AMZN,2022-09-27,117.2,118.32,113.05,114.41,60094700
GOOGL,2022-09-27,98.5561,99.1211,96.0186,96.6431,30072800
MSFT,2022-09-27,232.6815,234.4462,227.3682,229.22,27018700
GOOGL,2022-09-28,96.7917,99.8149,96.2565,99.1706,32466300
MSFT,2022-09-28,229.6079,234.96,227.5911,233.7383,29029700
AAPL,2022-09-28,144.8107,147.7532,142.0644,146.9686,146691400
AMZN,2022-09-28,114.38,118.7,113.8,118.01,55763800
AAPL,2022-09-29,143.3003,143.9083,137.9841,139.7496,128138200
AMZN,2022-09-29,115.6,116.07,113.06,114.8,58969700
GOOGL,2022-09-29,97.773,97.773,95.1166,96.5637,31047200
MSFT,2022-09-29,231.6246,232.6524,227.2809,230.2769,27484200
GOOGL,2022-09-30,96.197,98.0307,94.7201,94.8093,32941500
MSFT,2022-09-30,231.0429,233.2244,225.6519,225.8168,35694800
AAPL,2022-09-30,138.5726,140.3577,135.3555,135.5516,124925300
AMZN,2022-09-30,114.08,116.92,112.84,113.0,59479600
AAPL,2022-10-03,135.5615,140.3283,135.0514,139.7202,114311700
AMZN,2022-10-03,113.58,116.91,112.45,115.88,50941900
GOOGL,2022-10-03,95.9095,98.4173,95.6717,97.773,27982000
MSFT,2022-10-03,228.2505,234.2619,227.5232,233.4184,28880400
GOOGL,2022-10-04,99.5572,100.9449,99.4977,100.7467,28850800
MSFT,2022-10-04,237.636,242.7458,237.5294,241.3108,34888400
AAPL,2022-10-04,142.2507,143.4179,141.4955,143.3002,87830100
AMZN,2022-10-04,119.89,123.0,119.79,121.09,62812600
AAPL,2022-10-05,141.3091,144.5557,140.2694,143.5945,79471000
AMZN,2022-10-05,118.58,121.75,117.69,120.95,48217500
GOOGL,2022-10-05,98.9526,101.0341,97.9316,100.5385,22176900
MSFT,2022-10-05,238.5087,242.9591,236.6762,241.6211,20347100
GOOGL,2022-10-06,99.7951,102.0253,99.7059,100.5286,22324000
MSFT,2022-10-06,240.3897,242.7264,238.596,239.2843,20239900
AAPL,2022-10-06,143.0158,144.7126,142.4371,142.6431,68402200
AMZN,2022-10-06,120.77,121.53,119.5,120.3,42253800
AAPL,2022-10-07,139.8085,140.3577,136.7777,137.4054,85925600
AMZN,2022-10-07,118.0,118.17,113.88,114.56,54678000
GOOGL,2022-10-07,98.9724,99.6464,97.436,97.8127,27502800
MSFT,2022-10-07,233.5735,233.9807,226.0786,227.1161,37769600
GOOGL,2022-10-10,98.1299,98.229,96.1574,96.9999,18225100
MSFT,2022-10-10,225.9622,227.4263,219.8344,222.2778,29743600
AAPL,2022-10-10,137.7291,139.1709,135.9145,137.7291,74899000
AMZN,2022-10-10,115.1,116.25,112.43,113.67,42339700
AAPL,2022-10-11,137.219,138.6413,135.5713,136.3167,77033700
AMZN,2022-10-11,112.71,115.48,110.39,112.21,56432200
GOOGL,2022-10-11,96.5737,98.3777,95.4635,96.3259,26507100
MSFT,2022-10-11,220.6974,222.0936,217.2941,218.5546,30474000
GOOGL,2022-10-12,96.4448,97.8821,95.8897,96.7025,21876400
MSFT,2022-10-12,218.5449,220.9301,217.1487,218.8842,21903900
AAPL,2022-10-12,136.4638,137.6703,135.5125,135.6889,70433700
AMZN,2022-10-12,112.49,113.83,111.4,112.9,45728700
AAPL,2022-10-13,132.4032,140.8384,131.795,140.2499,113224000
AMZN,2022-10-13,107.88,113.44,105.35,112.53,86868100
GOOGL,2022-10-13,94.3137,98.903,93.5505,98.1893,34574500
MSFT,2022-10-13,213.1637,228.9195,212.4656,227.1161,42551800
GOOGL,2022-10-14,99.1111,99.805,95.523,95.7113,25410700
MSFT,2022-10-14,228.3765,230.0248,221.3955,221.6088,30198600
AAPL,2022-10-14,141.5445,141.7505,135.5418,135.7282,88598000
AMZN,2022-10-14,114.1,114.96,106.6,106.9,67737300
AAPL,2022-10-17,138.3667,140.1616,137.582,139.681,85250900
AMZN,2022-10-17,110.11,114.19,110.09,113.79,62782000
GOOGL,2022-10-17,97.9911,100.0429,97.9614,99.0913,28419200
MSFT,2022-10-17,228.648,231.6925,227.9887,230.306,28142300
GOOGL,2022-10-18,102.2236,102.5606,99.0913,99.8843,24060700
MSFT,2022-10-18,235.8423,236.5113,228.2116,231.2465,26329600
AAPL,2022-10-18,142.702,143.8887,137.9154,140.9953,99136600
AMZN,2022-10-18,119.06,119.52,114.79,116.36,65607400
AAPL,2022-10-19,138.9748,142.1723,138.7884,141.1032,61758300
AMZN,2022-10-19,114.71,116.59,113.22,115.07,47198100
GOOGL,2022-10-19,99.131,100.1321,98.0505,98.7543,23811100
MSFT,2022-10-19,229.8309,232.3227,227.1645,229.2879,19985700
GOOGL,2022-10-20,99.1211,101.4207,98.5164,99.0913,25323200
MSFT,2022-10-20,228.5995,233.971,227.7268,228.9679,21811000
AAPL,2022-10-20,140.2793,143.0943,139.9163,140.6422,64522000
AMZN,2022-10-20,113.83,118.24,113.51,115.25,48795100
AAPL,2022-10-21,140.1321,145.0167,139.9164,144.4478,86548600
AMZN,2022-10-21,114.79,119.59,114.5,119.32,55660500
GOOGL,2022-10-21,96.99,100.4196,96.8611,100.2411,32458700
MSFT,2022-10-21,227.6008,235.6096,227.3681,234.7563,26299700
GOOGL,2022-10-24,100.9053,101.8469,99.1013,101.6189,27176400
MSFT,2022-10-24,236.3465,240.3024,233.9613,239.7303,24911200
AAPL,2022-10-24,144.3694,147.3511,143.2022,146.586,75981900
AMZN,2022-10-24,119.98,120.39,116.57,119.82,49531500
AAPL,2022-10-25,147.2138,149.5678,146.4978,149.4207,74732300
AMZN,2022-10-25,119.65,121.32,118.95,120.6,50934600
GOOGL,2022-10-25,101.9956,103.8987,101.8172,103.5617,40611400
MSFT,2022-10-25,239.74,243.4051,238.3535,243.0366,34775500
GOOGL,2022-10-26,95.5824,97.4459,93.8577,94.0956,88114100
MSFT,2022-10-26,224.1394,231.0525,223.0631,224.2849,82543200
AAPL,2022-10-26,148.0671,149.0774,145.2031,146.488,88194300
AMZN,2022-10-26,116.0,119.35,114.76,115.66,68802300
AAPL,2022-10-27,145.2325,146.1937,141.368,142.0252,109180200
AMZN,2022-10-27,113.92,114.12,109.77,110.96,129605400
GOOGL,2022-10-27,93.6892,94.5912,90.9931,91.4095,60710900
MSFT,2022-10-27,224.0133,226.5828,218.9133,219.8538,40424600
GOOGL,2022-10-28,91.459,95.7014,91.3202,95.4437,43697300
MSFT,2022-10-28,219.3593,229.4043,219.1751,228.6964,40647700
AAPL,2022-10-28,145.36,154.4818,144.9873,152.7555,164762400
AMZN,2022-10-28,97.91,103.96,97.66,103.41,223133400
AAPL,2022-10-31,150.225,151.2842,149.0087,150.4015,97943200
AMZN,2022-10-31,103.56,104.87,100.74,102.44,99251400
GOOGL,2022-10-31,94.5813,95.186,93.154,93.6793,31675000
MSFT,2022-10-31,226.6506,227.7753,224.12,225.0702,28357300
GOOGL,2022-11-01,94.6111,95.186,89.5757,89.6748,47161400
MSFT,2022-11-01,227.4651,228.5704,220.4162,221.2306,30592300
AAPL,2022-11-01,152.1082,152.471,146.2722,147.763,80379300
AMZN,2022-11-01,103.99,104.58,96.06,96.79,153370000
AAPL,2022-11-02,146.0956,149.2539,142.2213,142.2507,93604600
AMZN,2022-11-02,97.32,97.74,92.01,92.12,135761800
GOOGL,2022-11-02,90.1407,90.3786,86.1164,86.2056,57038300
MSFT,2022-11-02,222.4814,224.2654,213.3479,213.4061,38407000
GOOGL,2022-11-03,85.5613,85.7595,82.6075,82.6967,61288000
MSFT,2022-11-03,213.3964,213.7066,207.4722,207.734,36633900
AAPL,2022-11-03,139.3377,140.0635,136.0911,136.2186,97918500
AMZN,2022-11-03,92.47,93.5,89.02,89.3,136683300
AAPL,2022-11-04,139.5983,140.1681,132.0235,135.9533,140814800
AMZN,2022-11-04,91.49,92.44,88.04,90.98,129101300
GOOGL,2022-11-04,84.6494,85.8785,82.9742,85.819,51124900
MSFT,2022-11-04,210.9336,214.8508,206.9389,214.6568,36789100
GOOGL,2022-11-07,86.5129,88.1186,86.0867,87.7122,34078900
MSFT,2022-11-07,215.2386,221.4633,214.5502,220.9398,33498000
AAPL,2022-11-07,134.7056,136.7098,133.2908,136.4839,83374600
AMZN,2022-11-07,91.95,92.1,89.04,90.53,77495700
AAPL,2022-11-08,137.9478,138.9498,135.0789,137.0537,89908500
AMZN,2022-11-08,90.79,91.72,88.23,89.98,88703400
GOOGL,2022-11-08,88.1186,89.5261,86.8201,88.1186,30429000
MSFT,2022-11-08,221.7445,224.6048,218.9715,221.9093,28192500
GOOGL,2022-11-09,87.6726,88.6539,86.5129,86.5525,31769100
MSFT,2022-11-09,220.4549,221.6767,217.5074,217.6819,27852900
AAPL,2022-11-09,136.0712,136.1203,132.2298,132.5049,74917800
AMZN,2022-11-09,89.47,89.48,85.87,86.14,90796200
AAPL,2022-11-10,138.7632,144.2945,137.0537,144.2944,118854000
AMZN,2022-11-10,92.94,98.69,91.65,96.63,173414900
GOOGL,2022-11-10,91.4392,93.5604,90.8048,93.1143,51620100
MSFT,2022-11-10,228.2698,235.9296,227.8529,235.5902,46268000
GOOGL,2022-11-11,93.8577,96.0781,93.0945,95.5626,33090500
MSFT,2022-11-11,235.5999,240.4478,234.5721,239.5946,34620200
AAPL,2022-11-11,143.2629,147.3794,141.8383,147.0748,93979700
AMZN,2022-11-11,97.88,101.19,96.66,100.79,111590500
AAPL,2022-11-14,146.3576,147.6447,144.8446,145.6797,73374100
AMZN,2022-11-14,98.77,100.12,97.29,98.49,99533100
GOOGL,2022-11-14,94.2542,95.9393,93.6793,94.8589,30179500
MSFT,2022-11-14,234.6303,236.4919,231.9349,234.2037,31123300
GOOGL,2022-11-15,97.3964,99.2598,95.86,97.5748,41640800
MSFT,2022-11-15,238.1887,239.488,232.7299,234.6109,31390100
AAPL,2022-11-15,149.5506,150.8966,145.9548,147.4089,89868300
AMZN,2022-11-15,103.21,103.79,97.34,98.94,111336300
AAPL,2022-11-16,146.5148,147.2418,144.7071,146.1808,64218300
AMZN,2022-11-16,96.85,98.49,95.54,97.12,87958800
GOOGL,2022-11-16,97.0395,98.7642,96.7818,97.9812,29105200
MSFT,2022-11-16,236.0694,237.0514,233.765,235.0387,24093300
GOOGL,2022-11-17,96.1177,98.4074,95.9393,97.4955,26052600
MSFT,2022-11-17,231.1981,236.5167,231.0523,234.9901,23123500
AAPL,2022-11-17,143.8622,148.8236,143.5871,148.077,80389400
AMZN,2022-11-17,95.37,96.97,94.03,94.85,82617900
AAPL,2022-11-18,149.639,150.0222,147.3401,148.6369,74829600
AMZN,2022-11-18,95.95,95.99,92.48,94.14,72428200
GOOGL,2022-11-18,97.9019,98.0307,95.523,96.5737,28342300
MSFT,2022-11-18,236.7695,236.9931,232.4135,234.5428,27613500
GOOGL,2022-11-21,96.4349,97.5351,94.5218,94.7597,21647400
MSFT,2022-11-21,234.7471,237.8974,234.5137,235.3499,26394700
AAPL,2022-11-21,147.5268,147.7331,145.1295,145.4145,58724100
AMZN,2022-11-21,93.97,95.02,90.59,92.46,84330300
AAPL,2022-11-22,145.5324,147.7822,144.3534,147.5464,51804100
AMZN,2022-11-22,92.62,93.35,90.87,93.2,62192000
GOOGL,2022-11-22,95.1067,96.3655,93.2234,96.197,23438500
MSFT,2022-11-22,236.8473,238.5196,234.047,238.2474,19665700
GOOGL,2022-11-23,96.2366,97.892,96.2366,97.5946,18868100
MSFT,2022-11-23,238.3252,241.4074,237.5084,240.7268,19508500
AAPL,2022-11-23,146.8292,149.1675,146.7212,148.4208,58301400
AMZN,2022-11-23,93.24,94.58,92.83,94.13,59414700
AAPL,2022-11-25,145.7092,146.2692,144.5401,145.5127,35195900
AMZN,2022-11-25,93.79,94.43,93.07,93.41,35088600
GOOGL,2022-11-25,97.3765,97.773,96.5439,96.6034,9701400
MSFT,2022-11-25,240.4643,241.8158,239.9003,240.6393,9200800
GOOGL,2022-11-28,96.1871,96.7223,94.7697,95.2058,26237500
MSFT,2022-11-28,239.2683,239.8226,234.1345,235.0679,24778200
AAPL,2022-11-28,142.5948,144.0685,140.8657,141.691,69246000
AMZN,2022-11-28,93.93,96.4,93.43,93.95,74943100
AAPL,2022-11-29,141.7597,142.2706,137.8888,138.6944,83763800
AMZN,2022-11-29,94.04,94.41,91.44,92.42,65567300
GOOGL,2022-11-29,94.8886,95.2752,93.2828,94.3533,20061700
MSFT,2022-11-29,234.7179,236.0694,231.6162,233.6775,17956300
GOOGL,2022-11-30,93.9866,100.1519,93.5901,100.1024,43647500
MSFT,2022-11-30,233.9108,248.2623,233.2205,248.0775,47594200
AAPL,2022-11-30,138.9204,146.112,138.0852,145.4341,111380900
AMZN,2022-11-30,92.47,96.54,91.53,96.54,102805800
AAPL,2022-12-01,145.6109,146.5148,144.039,145.7092,71250400
AMZN,2022-12-01,96.99,97.23,94.92,95.5,68488000
GOOGL,2022-12-01,100.1321,101.3513,99.3689,100.1024,28687100
MSFT,2022-12-01,246.8427,249.0304,243.9743,247.64,26041500
GOOGL,2022-12-02,98.1794,99.8843,98.0307,99.5572,21480700
MSFT,2022-12-02,242.9048,248.9721,242.7784,247.9609,21528500
AAPL,2022-12-02,143.4004,145.4047,143.0959,145.218,65447400
AMZN,2022-12-02,94.48,95.36,93.78,94.13,72496400
AAPL,2022-12-05,145.1786,148.2734,143.2137,144.0586,68826400
AMZN,2022-12-05,93.05,94.06,90.82,91.01,71535500
GOOGL,2022-12-05,98.5264,100.4889,98.1299,98.6057,24405100
MSFT,2022-12-05,245.0342,246.7941,241.1935,243.2743,23435300
GOOGL,2022-12-06,98.4272,98.903,95.5725,96.1276,24910700
MSFT,2022-12-06,243.8771,244.8883,237.032,238.3349,22463700
AAPL,2022-12-06,144.491,144.7169,139.4313,140.4039,64727200
AMZN,2022-12-06,90.5,91.04,87.9,88.25,75503600
AAPL,2022-12-07,139.6965,140.8558,137.5449,138.4684,69721100
AMZN,2022-12-07,88.34,89.89,87.48,88.46,68086900
GOOGL,2022-12-07,95.5626,96.0285,93.8875,94.1055,31045400
MSFT,2022-12-07,238.0529,239.3461,235.5055,237.6057,20481500
GOOGL,2022-12-08,94.5417,94.7399,92.6286,92.8864,32213300
MSFT,2022-12-08,238.0627,241.8547,236.3319,240.5518,22611800
AAPL,2022-12-08,139.8635,141.0032,138.6256,140.1485,62128300
AMZN,2022-12-08,89.24,90.86,87.88,90.35,73305900
AAPL,2022-12-09,139.8439,143.0172,138.4291,139.6671,76097000
AMZN,2022-12-09,88.9,90.3,88.63,89.09,67398500
GOOGL,2022-12-09,92.9458,93.4315,91.9348,92.0141,28225400
MSFT,2022-12-09,237.9265,241.4366,237.4015,238.6266,20609700
GOOGL,2022-12-12,91.8951,92.7377,90.8048,92.4899,29420000
MSFT,2022-12-12,240.6004,245.5495,240.3281,245.5204,30665100
AAPL,2022-12-12,140.1976,141.966,138.5863,141.9562,70462700
AMZN,2022-12-12,89.21,90.58,87.87,90.55,61999800
AAPL,2022-12-13,146.8783,147.3401,141.7105,142.919,93886200
AMZN,2022-12-13,95.23,96.25,90.52,92.49,100212000
GOOGL,2022-12-13,96.9008,98.6552,94.1948,94.7895,40593700
MSFT,2022-12-13,254.4462,256.6145,246.0648,249.8083,42196900
GOOGL,2022-12-14,94.3633,96.0186,92.7773,94.2344,28733600
MSFT,2022-12-14,250.0125,255.3213,247.2705,250.1,35410900
AAPL,2022-12-14,142.8011,144.0881,138.6846,140.6987,82291200
AMZN,2022-12-14,92.5,93.46,89.87,91.58,70298000
AAPL,2022-12-15,138.6355,139.3134,133.6445,134.1063,98931900
AMZN,2022-12-15,89.89,89.97,87.47,88.45,84802900
GOOGL,2022-12-15,92.3115,92.817,89.2189,90.0614,40107000
MSFT,2022-12-15,246.6969,247.1636,240.4934,242.1172,35560400
GOOGL,2022-12-16,89.9623,90.5273,88.7332,89.4667,58011800
MSFT,2022-12-16,241.6699,242.9242,236.7695,237.9168,86102000
AAPL,2022-12-16,134.293,135.2361,131.3849,132.1512,160156900
AMZN,2022-12-16,88.27,89.35,86.73,87.86,146144100
AAPL,2022-12-19,132.7407,132.8291,129.0172,130.0487,79592600
AMZN,2022-12-19,87.51,87.63,84.51,84.92,83531500
GOOGL,2022-12-19,89.4667,89.764,87.4347,87.6627,29493000
MSFT,2022-12-19,238.0821,238.4224,232.1024,233.7941,29696400
GOOGL,2022-12-20,87.3356,88.3962,86.6715,88.2376,23453800
MSFT,2022-12-20,232.7732,236.1861,231.8204,235.1068,25150800
AAPL,2022-12-20,129.0859,130.9133,127.6122,129.9799,77432800
AMZN,2022-12-20,85.33,86.61,84.33,85.19,74348300
AAPL,2022-12-21,130.648,134.4108,130.422,133.0747,85928000
AMZN,2022-12-21,86.18,87.23,85.21,86.77,59267200
GOOGL,2022-12-21,88.2971,89.427,87.5437,88.7927,24745600
MSFT,2022-12-21,234.9999,238.8211,233.4636,237.664,23690600
GOOGL,2022-12-22,87.3851,87.7618,85.5613,86.9886,27658300
MSFT,2022-12-22,234.5817,235.2916,227.3963,231.5967,28651700
AAPL,2022-12-22,131.994,132.2003,128.015,129.9112,77852100
AMZN,2022-12-22,85.52,85.68,82.25,83.79,81431300
AAPL,2022-12-23,128.6242,130.0979,127.3666,129.5477,63814900
AMZN,2022-12-23,83.25,85.78,82.93,85.25,57433700
GOOGL,2022-12-23,86.3444,88.7629,86.3047,88.4457,23003000
MSFT,2022-12-23,229.5743,232.2579,227.4644,232.1218,21207000
GOOGL,2022-12-27,88.0195,88.1583,86.2453,86.6219,20097300
MSFT,2022-12-27,232.0926,232.3162,229.3021,230.4008,16688600
AAPL,2022-12-27,129.0761,129.1056,126.4627,127.7497,69007800
AMZN,2022-12-27,84.97,85.35,83.0,83.04,57284000
AAPL,2022-12-28,127.3961,128.7322,123.6627,123.8297,85438400
AMZN,2022-12-28,82.8,83.48,81.69,81.82,58228600
GOOGL,2022-12-28,86.2155,87.2662,85.1847,85.2639,19523200
MSFT,2022-12-28,230.3327,233.0844,227.688,228.038,17457100
GOOGL,2022-12-29,85.8587,88.0691,85.8488,87.6726,23333500
MSFT,2022-12-29,229.127,235.2235,229.127,234.3387,19770700
AAPL,2022-12-29,125.7455,128.1919,125.4901,127.3371,75703700
AMZN,2022-12-29,82.87,84.55,82.55,84.18,54995900
AAPL,2022-12-30,126.1582,127.6712,125.1954,127.6515,77034200
AMZN,2022-12-30,83.12,84.05,82.47,84.0,62401200
GOOGL,2022-12-30,86.2155,87.5239,85.8091,87.4545,23986300
MSFT,2022-12-30,231.6162,233.3177,230.1091,233.1816,21938500
GOOGL,2023-01-03,88.8026,90.2497,87.742,88.3367,28131200
MSFT,2023-01-03,236.3514,238.9475,230.8286,232.9483,25740000
AAPL,2023-01-03,127.9954,128.6045,121.9925,122.8767,112117500
AMZN,2023-01-03,85.46,86.96,84.21,85.82,76706000
AAPL,2023-01-04,124.6648,126.4038,122.8866,124.1441,89113600
AMZN,2023-01-04,86.55,86.98,83.36,85.14,68885100
GOOGL,2023-01-04,89.5559,89.8533,86.503,87.3058,34854800
MSFT,2023-01-04,225.8504,226.424,219.7053,222.7584,50623400
GOOGL,2023-01-05,86.7012,86.8003,85.145,85.4424,27194400
MSFT,2023-01-05,220.911,221.2513,215.6215,216.1563,39585600
AAPL,2023-01-05,124.9006,125.5294,122.5722,122.8276,80962700
AMZN,2023-01-05,85.33,85.42,83.07,83.12,67930800
AAPL,2023-01-06,123.8003,128.0052,122.6999,127.347,87754700
AMZN,2023-01-06,83.03,86.4,81.43,86.08,83303400
GOOGL,2023-01-06,86.0272,86.9193,84.1142,86.5723,41381500
MSFT,2023-01-06,216.8272,219.5108,213.2783,218.7038,43613600
GOOGL,2023-01-09,87.5834,89.2585,87.0878,87.2464,29003900
MSFT,2023-01-09,220.1817,224.8391,220.1428,220.8332,27369800
AAPL,2023-01-09,128.1821,131.0705,127.6122,127.8677,70790800
AMZN,2023-01-09,87.46,89.48,87.08,87.36,65266100
AAPL,2023-01-10,127.9757,128.9582,125.8733,128.4375,63896200
AMZN,2023-01-10,87.57,90.19,87.29,89.87,67756600
GOOGL,2023-01-10,85.2243,87.8906,85.0756,87.6428,30467800
MSFT,2023-01-10,221.4554,224.9072,221.0374,222.5153,27033900
GOOGL,2023-01-11,88.3962,90.7949,88.2277,90.7156,26862000
MSFT,2023-01-11,224.8877,229.4187,224.7127,229.2437,28669300
AAPL,2023-01-11,128.9484,131.1687,128.1722,131.1491,69458900
AMZN,2023-01-11,90.93,95.26,90.93,95.09,103126200
AAPL,2023-01-12,131.5323,131.9056,129.1351,131.0705,71379600
AMZN,2023-01-12,96.93,97.19,93.5,95.27,85254800
GOOGL,2023-01-12,90.676,91.0625,88.9612,90.329,30258100
MSFT,2023-01-12,228.7478,233.2594,227.0949,231.9079,27269500
GOOGL,2023-01-13,90.0515,91.3797,89.3378,91.3103,26329200
MSFT,2023-01-13,230.4397,232.7441,228.4172,232.608,21333300
AAPL,2023-01-13,129.7147,132.554,129.3512,132.3969,57809700
AMZN,2023-01-13,94.18,98.37,94.12,98.12,85549400
AAPL,2023-01-17,132.4656,134.8824,131.7779,133.5561,63646600
AMZN,2023-01-17,98.68,98.89,95.73,96.05,72755000
GOOGL,2023-01-17,91.2508,91.4392,89.2585,90.4876,32602400
MSFT,2023-01-17,231.3829,234.2415,230.5272,233.697,29831300
GOOGL,2023-01-18,91.3302,91.9844,89.8433,90.3191,29116700
MSFT,2023-01-18,234.8832,235.6708,229.0006,229.2826,30028700
AAPL,2023-01-18,134.4207,136.1793,132.6621,132.8389,69672800
AMZN,2023-01-18,97.25,99.32,95.38,95.46,79570400
AAPL,2023-01-19,131.7288,133.8607,131.4242,132.8979,58280400
AMZN,2023-01-19,94.74,95.44,92.86,93.68,69002700
GOOGL,2023-01-19,89.9226,92.7872,89.8334,92.2322,37000400
MSFT,2023-01-19,227.3088,229.0006,224.2946,225.51,28623000
GOOGL,2023-01-20,94.2641,97.436,94.1848,97.1585,63191100
MSFT,2023-01-20,228.3589,234.0761,228.0186,233.5705,35389800
AAPL,2023-01-20,132.9077,135.5997,131.8663,135.4523,80223600
AMZN,2023-01-20,93.86,97.35,93.2,97.25,67481500
AAPL,2023-01-23,135.6979,140.8067,135.4818,138.6355,81760300
AMZN,2023-01-23,97.56,97.78,95.86,97.52,76501100
GOOGL,2023-01-23,97.0891,99.1607,96.643,98.9129,40005100
MSFT,2023-01-23,234.4261,238.3835,233.0163,235.8652,31934000
GOOGL,2023-01-24,97.2378,98.7345,96.3457,96.8413,33078500
MSFT,2023-01-24,235.7874,237.1973,233.7845,235.3402,40234400
AAPL,2023-01-24,137.8495,140.6495,137.8397,140.0306,66435100
AMZN,2023-01-24,96.93,98.09,96.0,96.32,66929500
AAPL,2023-01-25,138.4193,139.9323,136.3758,139.3723,65799300
AMZN,2023-01-25,92.56,97.24,91.52,97.18,94261600
GOOGL,2023-01-25,94.73,95.3148,92.9359,94.3831,42330000
MSFT,2023-01-25,227.9894,236.5653,224.5085,233.9498,66526600
GOOGL,2023-01-26,95.6518,96.7124,94.5417,96.6629,30114000
MSFT,2023-01-26,236.9056,241.4366,235.3013,241.1352,33454500
AAPL,2023-01-26,140.6593,141.7204,139.4116,141.4355,54105100
AMZN,2023-01-26,98.24,99.49,96.92,99.22,68523600
AAPL,2023-01-27,140.6495,144.6481,140.5709,143.3709,70555800
AMZN,2023-01-27,99.53,103.49,99.53,102.24,87775600
GOOGL,2023-01-27,96.4547,99.4383,96.4547,98.4966,33879800
MSFT,2023-01-27,242.0978,242.9145,239.9976,241.2908,26498900
GOOGL,2023-01-30,96.6232,97.4261,95.5527,96.088,27226200
MSFT,2023-01-30,237.7418,238.8016,235.4957,235.9916,25867400
AAPL,2023-01-30,142.4179,142.9976,140.3449,140.4923,64015300
AMZN,2023-01-30,101.09,101.74,99.01,100.55,70691900
AAPL,2023-01-31,140.1976,141.8088,139.7849,141.7597,65874500
AMZN,2023-01-31,101.16,103.35,101.14,103.13,66527300
GOOGL,2023-01-31,96.0186,98.0109,95.969,97.9713,29870700
MSFT,2023-01-31,236.7111,241.0866,236.225,240.9504,26541100
GOOGL,2023-02-01,97.8424,100.3006,96.7223,99.5473,35531100
MSFT,2023-02-01,241.1352,248.1164,238.6752,245.7537,31259900
AAPL,2023-02-01,141.4453,144.039,138.8418,142.8797,77663600
AMZN,2023-02-01,102.53,106.24,101.24,105.15,80450100
AAPL,2023-02-02,146.2888,148.5289,145.5717,148.1752,118339000
AMZN,2023-02-02,110.25,114.0,108.88,112.91,158154200
GOOGL,2023-02-02,104.8701,106.9021,104.6818,106.793,69883800
MSFT,2023-02-02,251.6557,257.3632,250.1292,257.2757,39940400
GOOGL,2023-02-03,102.0253,106.8624,101.6784,103.8591,65309300
MSFT,2023-02-03,252.3558,256.8868,249.9833,251.1987,29077300
